Country,Year,Code,Lung Cancer Per Capita,Emissions Per Capita
Botswana,2003,BWA,0.00010265122124647552,2.0938712974098224e-06
Botswana,2004,BWA,9.976496351699895e-05,2.095026316709564e-06
Botswana,2005,BWA,9.652847680719692e-05,2.162232071204301e-06
Botswana,2006,BWA,9.529466247801632e-05,2.1428855853464292e-06
Botswana,2007,BWA,9.419288888482174e-05,2.1496214749842018e-06
Botswana,2008,BWA,9.427457191678457e-05,2.2433174581033416e-06
Botswana,2009,BWA,9.340863007608114e-05,1.8816250096998676e-06
Botswana,2010,BWA,9.293860486196635e-05,2.1692179049790024e-06
Botswana,2011,BWA,9.210733609585963e-05,1.8878782326641945e-06
Botswana,2012,BWA,9.235798802532838e-05,2.3336639966903022e-06
Brazil,1990,BRA,8.829679893055138e-05,1.4508868452780049e-06
Brazil,1991,BRA,8.97644971487372e-05,1.4960174666890185e-06
Brazil,1992,BRA,9.205121160707396e-05,1.498395229427638e-06
Brazil,1993,BRA,9.387525302419593e-05,1.5419379626627284e-06
Brazil,1994,BRA,9.635080148106412e-05,1.5778435535957431e-06
Brazil,1995,BRA,9.8803873236887e-05,1.6431364770891693e-06
Brazil,1996,BRA,0.00010071358397792514,1.742447691908319e-06
Brazil,1997,BRA,0.00010269957502047191,1.8211509762691478e-06
Brazil,1998,BRA,0.00010489139820342636,1.8554686837690715e-06
Brazil,1999,BRA,0.00010794439111874212,1.8863508867309223e-06
Brazil,2000,BRA,0.0001103660185842433,1.9342457758896554e-06
Brazil,2001,BRA,0.00011177711075278983,1.9424406389605418e-06
Brazil,2002,BRA,0.00011364407297263909,1.926924799178354e-06
Brazil,2003,BRA,0.00011670033629547613,1.8871289629694533e-06
Brazil,2004,BRA,0.00011954525757383485,1.9566370863492453e-06
Brazil,2005,BRA,0.00012183071633131553,1.9506220575931775e-06
Brazil,2006,BRA,0.0001233576190557346,1.953551888982161e-06
Brazil,2007,BRA,0.00012502434882230215,2.0472487674026405e-06
Brazil,2008,BRA,0.0001266182253883416,2.1416569148332813e-06
Brazil,2009,BRA,0.00012821065471064515,2.0038037801926034e-06
Brazil,2010,BRA,0.00013025283161248796,2.2422264840596775e-06
Brazil,2011,BRA,0.00013227833721998213,2.3340782355292924e-06
Brazil,2012,BRA,0.00013421365487504064,2.491822751022943e-06
Bulgaria,1990,BGR,0.00035871797126706855,8.797505680300343e-06
Bulgaria,1991,BGR,0.0003639523272122235,7.126314138404912e-06
Bulgaria,1992,BGR,0.0003775646226465909,6.717235523814297e-06
Bulgaria,1993,BGR,0.0003880912923070713,6.89618620086392e-06
Bulgaria,1994,BGR,0.00039826805467010423,6.680166057309029e-06
Bulgaria,1995,BGR,0.0004026807501058462,6.893953260186958e-06
Bulgaria,1996,BGR,0.00040211581121022967,6.995430252883415e-06
Bulgaria,1997,BGR,0.0004034538948670776,6.7198525084250995e-06
Bulgaria,1998,BGR,0.00039988537101482346,6.440132274228737e-06
Bulgaria,1999,BGR,0.0003950894331539235,5.6486449750956815e-06
Bulgaria,2000,BGR,0.00039589597244709166,5.564672567480831e-06
Bulgaria,2001,BGR,0.00040463289713180264,6.1155321006919346e-06
Bulgaria,2002,BGR,0.00041810720655094364,5.889312596742621e-06
Bulgaria,2003,BGR,0.0004310888573560958,6.49907007126517e-06
Bulgaria,2004,BGR,0.0004457610944088658,6.425327400004665e-06
Bulgaria,2005,BGR,0.00046779397287259963,6.613733801350886e-06
Bulgaria,2006,BGR,0.00047786222773727003,6.826957611752735e-06
Bulgaria,2007,BGR,0.0004835282483037871,7.38702268871189e-06
Bulgaria,2008,BGR,0.00048680569941305784,7.217308340899727e-06
Bulgaria,2009,BGR,0.0004871408660124068,6.1539066119520295e-06
Bulgaria,2010,BGR,0.0004902656102636176,6.47127108973864e-06
Bulgaria,2011,BGR,0.0004894870718890066,7.236307769604187e-06
Bulgaria,2012,BGR,0.0004886090754470914,6.616431157992019e-06
Burkina Faso,1990,BFA,2.4178826036994924e-05,6.379947085653496e-08
Burkina Faso,1991,BFA,2.381633697324439e-05,6.69022656972766e-08
Burkina Faso,1992,BFA,2.3598751707939374e-05,6.565654934518789e-08
Burkina Faso,1993,BFA,2.3489388830877813e-05,6.367268542160501e-08
Burkina Faso,1994,BFA,2.322560206578844e-05,6.390324455152065e-08
Burkina Faso,1995,BFA,2.3020532531627953e-05,6.028147840927059e-08
Burkina Faso,1996,BFA,2.2640174499892197e-05,6.634837273719284e-08
Burkina Faso,1997,BFA,2.250907271701669e-05,7.378002713135933e-08
Burkina Faso,1998,BFA,2.249448588049188e-05,7.66839718694556e-08
Burkina Faso,1999,BFA,2.1844492530229623e-05,7.938628457455525e-08
Burkina Faso,2000,BFA,2.151148240225777e-05,8.665486033361586e-08
Burkina Faso,2001,BFA,2.0560013539852687e-05,8.090727298909596e-08
Burkina Faso,2002,BFA,1.984949497196426e-05,7.926628224905596e-08
Burkina Faso,2003,BFA,1.944626478568777e-05,8.246325895732589e-08
Burkina Faso,2004,BFA,1.9103351872459697e-05,8.181964017936368e-08
Burkina Faso,2005,BFA,1.879422343857187e-05,8.086406242894721e-08
Burkina Faso,2006,BFA,1.870872849173687e-05,9.475007477520986e-08
Burkina Faso,2007,BFA,1.8664483447057322e-05,1.0779907995311266e-07
Burkina Faso,2008,BFA,1.8611203938171782e-05,1.1406465952731015e-07
Burkina Faso,2009,BFA,1.8587064727448946e-05,1.1686737564969557e-07
Burkina Faso,2010,BFA,1.8967016087826123e-05,1.2635053572830166e-07
Burkina Faso,2011,BFA,1.9036673046973042e-05,1.283489606569457e-07
Burkina Faso,2012,BFA,1.9337858224027348e-05,1.530299761618331e-07
Burundi,1990,BDI,2.8591954528553503e-05,3.808458853206166e-08
Burundi,1991,BDI,2.8249394619459255e-05,4.256788591177423e-08
Burundi,1992,BDI,2.7766430341880713e-05,3.7641093593425836e-08
Burundi,1993,BDI,2.9028720626725854e-05,4.089270991967915e-08
Burundi,1994,BDI,2.9216153295641852e-05,4.197616787030235e-08
Burundi,1995,BDI,2.800225511366251e-05,4.014304922327346e-08
Burundi,1996,BDI,2.7295973312231144e-05,4.077627764371579e-08
Burundi,1997,BDI,2.642542743230683e-05,4.2059048640903524e-08
Burundi,1998,BDI,2.525762797124934e-05,4.1282181285561376e-08
Burundi,1999,BDI,2.3514768323899954e-05,4.090754638214421e-08
Burundi,2000,BDI,2.2623735953386195e-05,4.298520259259418e-08
Burundi,2001,BDI,2.1169142319450753e-05,3.1734085978549366e-08
Burundi,2002,BDI,2.041710886761164e-05,3.196179600411374e-08
Burundi,2003,BDI,1.9892732295696475e-05,2.3497976780123034e-08
Burundi,2004,BDI,1.9635705082904335e-05,2.7786828333307118e-08
Burundi,2005,BDI,1.9437945578717408e-05,2.0826989335587533e-08
Burundi,2006,BDI,1.9304190024013506e-05,2.392210169765963e-08
Burundi,2007,BDI,1.9180018513182963e-05,2.5365628440619294e-08
Burundi,2008,BDI,1.8949719181035187e-05,2.5228950234890602e-08
Burundi,2009,BDI,1.8544790470397042e-05,1.935204009109274e-08
Burundi,2010,BDI,1.8565136641719457e-05,3.251855427072827e-08
Burundi,2011,BDI,1.889027949498997e-05,3.745219963380946e-08
Burundi,2012,BDI,1.9173142426215194e-05,3.870867366465693e-08
Cambodia,1990,KHM,9.365805674412466e-05,1.4144800336849363e-07
Cambodia,1991,KHM,9.3222263067369e-05,1.4087190888529901e-07
Cambodia,1992,KHM,9.242710888779472e-05,1.387448209367667e-07
Cambodia,1993,KHM,9.19706656090906e-05,1.3520625173889912e-07
Cambodia,1994,KHM,9.270482666380102e-05,1.3400232203651007e-07
Cambodia,1995,KHM,9.508672407818359e-05,1.3723816633832523e-07
Cambodia,1996,KHM,9.506606166788225e-05,1.35647735967232e-07
Cambodia,1997,KHM,9.552642336323212e-05,1.2820637307092316e-07
Cambodia,1998,KHM,9.641425152991963e-05,1.6076404329151313e-07
Cambodia,1999,KHM,9.673785457373498e-05,1.591971631916145e-07
Cambodia,2000,KHM,9.784496223690038e-05,1.629607979838996e-07
Cambodia,2001,KHM,0.00010013532436519062,1.8233595327419125e-07
Cambodia,2002,KHM,0.00010228609705679427,1.7559041597531688e-07
Cambodia,2003,KHM,0.00010471420223011,1.8595479565926972e-07
Cambodia,2004,KHM,0.00010724795935825737,1.8775494337092878e-07
Cambodia,2005,KHM,0.00010953667568458976,2.093859223922124e-07
Cambodia,2006,KHM,0.00011022708370570552,2.22377292282356e-07
Cambodia,2007,KHM,0.00011204469364498519,2.530947792058953e-07
Cambodia,2008,KHM,0.00011469156601085723,2.77305440204339e-07
Cambodia,2009,KHM,0.0001179005017752516,3.219249576496884e-07
Cambodia,2010,KHM,0.00012120495529929547,3.5354410043435e-07
Cambodia,2011,KHM,0.00012375535150716503,3.619280651658772e-07
Cambodia,2012,KHM,0.00012641134402406495,3.7709824544318383e-07
Cameroon,1990,CMR,4.98493264698369e-05,2.2788053386897534e-07
Cameroon,1991,CMR,4.956185272377444e-05,2.265667910738913e-07
Cameroon,1992,CMR,4.953859839928817e-05,2.2362829225853197e-07
Cameroon,1993,CMR,4.969763382420742e-05,2.2950693505840138e-07
Cameroon,1994,CMR,4.9251890875627744e-05,2.2111981590276242e-07
Cameroon,1995,CMR,4.898288171035754e-05,2.4249240083390057e-07
Cameroon,1996,CMR,4.918619196123791e-05,2.647361492071939e-07
Cameroon,1997,CMR,4.971575027969295e-05,2.2647837367580267e-07
Cameroon,1998,CMR,5.010278561767605e-05,2.1907976604863327e-07
Cameroon,1999,CMR,5.06458982406458e-05,2.0388628511665407e-07
Cameroon,2000,CMR,5.175509921615967e-05,2.2171190134057409e-07
Cameroon,2001,CMR,5.160624159432496e-05,2.1466382818379072e-07
Cameroon,2002,CMR,5.146587009716519e-05,2.0895664851266804e-07
Cameroon,2003,CMR,5.1379328209551405e-05,2.261588768623054e-07
Cameroon,2004,CMR,5.1412090908382434e-05,2.2911486407581184e-07
Cameroon,2005,CMR,5.167419261435965e-05,2.0788737778630381e-07
Cameroon,2006,CMR,5.140021467120244e-05,2.1139066007042965e-07
Cameroon,2007,CMR,5.128479975691252e-05,3.124666814888954e-07
Cameroon,2008,CMR,5.0829939078390297e-05,2.8897015462627017e-07
Cameroon,2009,CMR,5.032056029124076e-05,3.413197618088547e-07
Cameroon,2010,CMR,4.999369638429068e-05,3.351461381798484e-07
Cameroon,2011,CMR,5.007408163765309e-05,3.188705313979895e-07
Cameroon,2012,CMR,4.993351124373855e-05,3.615031728713273e-07
Canada,1990,CAN,0.0005190348677616643,1.6547472191283726e-05
Canada,1991,CAN,0.000524457542455761,1.6048542269581153e-05
Canada,1992,CAN,0.0005302844184171703,1.634606903661395e-05
Canada,1993,CAN,0.0005388180739433659,1.6186697509521083e-05
Canada,1994,CAN,0.0005446299965624924,1.650742653711055e-05
Canada,1995,CAN,0.0005529300787913963,1.6769557663898934e-05
Canada,1996,CAN,0.0005525474594614602,1.713971619526746e-05
Canada,1997,CAN,0.0005503960195476833,1.7449370406181406e-05
Canada,1998,CAN,0.0005557623350394971,1.7564135447009372e-05
Canada,1999,CAN,0.0005572449287178181,1.789607781723444e-05
Canada,2000,CAN,0.0005561578561109676,1.846755632015272e-05
Canada,2001,CAN,0.0005572680591299376,1.8012935503938604e-05
Canada,2002,CAN,0.000562431316260396,1.79862726429994e-05
Canada,2003,CAN,0.000567439396779702,1.8370143017191113e-05
Canada,2004,CAN,0.000576419053710702,1.814590352013758e-05
Canada,2005,CAN,0.0005849323954317601,1.7822169398208703e-05
Canada,2006,CAN,0.0005903851856859688,1.745257742321477e-05
Canada,2007,CAN,0.0005846303421886177,1.804601273525135e-05
Canada,2008,CAN,0.0005804641680521001,1.7341603443642845e-05
Canada,2009,CAN,0.0005756387321082064,1.6175601071637948e-05
Canada,2010,CAN,0.0005719031307527573,1.6367073511106007e-05
Canada,2011,CAN,0.0005731775068516192,1.6513256549458394e-05
Canada,2012,CAN,0.0005748128179280526,1.6368598063352825e-05
Central African Republic,1990,CAF,5.89347414461162e-05,6.521380838317811e-08
Central African Republic,1991,CAF,5.9105261913864895e-05,6.574347182176165e-08
Central African Republic,1992,CAF,5.84863405651652e-05,6.490966588863222e-08
Central African Republic,1993,CAF,5.836347870900243e-05,6.404876946573584e-08
Central African Republic,1994,CAF,5.838927905506041e-05,6.551387081676518e-08
Central African Republic,1995,CAF,5.8416587481452406e-05,6.373717996060678e-08
Central African Republic,1996,CAF,5.8727832541020406e-05,6.318048977723074e-08
Central African Republic,1997,CAF,5.8108321102498445e-05,6.250621661820596e-08
Central African Republic,1998,CAF,5.816328232065583e-05,6.183854917942406e-08
Central African Republic,1999,CAF,5.8330927870305524e-05,6.314891009367067e-08
Central African Republic,2000,CAF,5.792741134346145e-05,6.237972743983379e-08
Central African Republic,2001,CAF,5.753444949805879e-05,6.384980335640102e-08
Central African Republic,2002,CAF,5.7561409619991416e-05,6.15226802298247e-08
Central African Republic,2003,CAF,5.709825155748638e-05,5.550355725493011e-08
Central African Republic,2004,CAF,5.682030500556725e-05,5.342226676237832e-08
Central African Republic,2005,CAF,5.663124183562478e-05,5.136244385024451e-08
Central African Republic,2006,CAF,5.6518145345328e-05,5.28992499916169e-08
Central African Republic,2007,CAF,5.614831419639366e-05,5.2754738869390475e-08
